"","matrix..0.10.","matrix..10.20.","matrix..20.30.","matrix..30.40.","matrix..40.50.","matrix..50.60.","matrix..60.70.","matrix.70."
"1",5.15228426395939,1.30817643240427,1.24250773074074,2.23540158126155,1.08613762918444,0.603836348808665,0.475340959091192,0.207371600007991
"2",1.17833861222153,8.06280193236715,1.29571594404785,1.50414597962814,1.8846815248515,0.780741177923267,0.407527988261339,0.522361825496253
"3",1.13747264388076,1.31688507564087,3.60169491525424,1.82177878629697,1.78852593649007,1.35230985503508,0.679271252513753,0.413652537184601
"4",1.76830951827926,1.32095775789194,1.57418768397395,2.76153846153846,1.92794041251277,1.26105120649864,0.873675820703572,0.321368258868466
"5",0.881170945357374,1.6974988697666,1.58499789613479,1.9772709457911,2.8974358974359,1.32024458982808,0.849787591092703,0.865884051392319
"6",0.563278003655168,0.808549917181423,1.37796406317217,1.48707725403509,1.51803794506166,1.85833333333333,0.963133071711979,0.74579881221779
"7",0.571493410095263,0.543950826750798,0.892087312562309,1.3278639320778,1.25933439531785,1.2413342688925,1.17204301075269,0.991158254628977
"8",0.209844475790939,0.586834860551765,0.457237765319178,0.411100979234237,1.08002222839946,0.809033322921346,0.834228985967031,1.3448275862069
